Gene	TAP0	TAPHL15	TAPHL120	TP0	TP15	TP120	TPHL15	TPHL120
g10135.t1	6.98375	3.17445	10.0142	15.4968	6.55156	5.96957	10.1588	7.46124
g7922.t1	2.85446	1.29737	4.35361	3.0487	2.16972	1.00333	9.11833	5.09881
g5191.t1	7.96374	3.6195	7.62287	3.01389	7.3255	8.31939	3.02254	4.35256
g7057.t1	8.67006	3.93994	7.74333	3.9818	12.7453	9.95534	0.593111	1.54509
g531.t1	24.9709	11.3447	40.7856	220.952	25.195	8.69379	285.15	15.8815
g3074.t1	7.18889	3.26487	5.86693	1.35113	6.84098	6.73107	1.63304	1.22163
g4461.t1	7.77967	3.53279	4.80935	8.40511	7.39511	6.19875	1.16746	3.21152
g1172.t1	13.669	6.20698	9.43508	17.1923	5.20208	9.15753	1.73073	16.5394
g280.t1	8.9495	4.06366	1.80862	8.67946	8.89415	5.99152	1.80407	3.79168
g1031.t1	15.5072	7.04056	9.19442	0	16.6629	10.2003	2.63465	1.94152
g3932.t1	4.62487	2.0987	7.30248	7.78473	2.80207	2.80262	4.54923	2.39916
g10222.t1	16.0636	7.28782	4.13734	8.54386	7.26643	5.52143	7.65752	9.7158
g5661.t1	22.6483	10.2753	30.3603	106.239	10.3361	12.1356	54.3523	10.6492
g9954.t1	7.66643	3.47732	5.91062	0.435655	6.42702	7.49854	5.07389	2.31942
g9476.t1	24.3994	11.0659	30.2017	25.1567	18.7107	19.6018	22.3214	18.2663
g8703.t1	16.1163	7.30653	9.45437	9.87957	12.5913	14.0647	6.43725	28.6423
g4761.t1	2.48156	1.12479	2.99648	0	3.25954	0.964504	0	0.192525
g10008.t1	13.9794	6.33188	20.4854	14.3473	18.2661	19.0816	18.0962	34.8351
g6328.t1	33.9447	15.3747	14.8237	15.0667	23.9932	34.9324	9.43425	8.49126
g167.t1	6.9569	3.14963	8.18746	41.2911	6.35707	6.55874	33.6635	1.78528
g2085.t1	7.64221	3.45968	5.35013	22.1917	8.09786	5.91254	4.43215	4.15892
g4940.t1	8.68122	3.92998	7.54813	8.65543	13.5987	14.2984	1.15693	3.05753
g3774.t1	7.23989	3.2764	6.19095	5.67588	3.75761	5.83367	3.99834	4.54711
g10303.t1	4.27216	1.93283	1.51668	1.19624	5.93258	2.96587	0	0.424448
g7383.t1	25.7147	11.6335	32.8747	196.452	33.4009	12.408	133.571	3.57714
g3072.t1	10.2703	4.64633	9.10965	21.5478	6.77038	6.43716	16.9736	18.7897
g820.t1	11.485	5.19456	9.72362	2.34882	12.1227	17.4109	1.26338	3.24859
g8143.t1	6.66067	3.01214	8.42443	11.6303	6.49097	6.56419	9.03486	7.97267
g7579.t1	7.40568	3.34812	8.11307	2.42382	7.7422	8.09295	1.4307	2.0051
g6668.t1	6.41577	2.90036	6.66479	2.97613	8.06513	5.27654	0	2.14415
g1915.t1	6.7758	3.06277	8.77505	1.68647	5.59322	3.59356	5.89	10.2781
g4235.t1	19.5603	8.83898	14.4896	2.58177	11.4336	17.1148	2.46858	10.8239
g6905.t1	11.4011	5.14737	7.28473	0.297825	13.5951	12.0667	0.41046	0.422322
g4569.t1	18.596	8.39215	13.6131	23.2839	11.5762	25.2479	10.7593	19.3778
g2990.t1	3.80451	1.71674	1.92996	1.04936	1.6642	3.50907	0.54578	0.776491
g8050.t1	4.84585	2.1865	3.61252	0.929647	4.52034	3.97456	0.160446	1.32018
g10980.t1	7.15761	3.22953	5.63029	7.5978	8.70077	7.78687	1.99555	2.92242
g2031.t1	14.6079	6.59073	10.3253	67.4126	14.577	8.10495	78.1231	29.9515
g7965.t1	7.46178	3.36605	7.72158	3.07506	6.97166	6.39351	1.38622	1.85361
g310.t1	8.01153	3.61252	4.90786	4.47196	4.5858	5.77167	1.59363	2.63594
g8462.t1	13.4276	6.05348	7.07547	61.3429	14.142	9.3123	32.8918	5.87419
g2402.t1	11.062	4.9862	8.45547	2.20372	13.9993	12.5423	0.63046	2.50225
g7092.t1	9.33832	4.20734	6.22343	0	8.8681	6.73735	0.35524	1.94917
g6300.t1	10.523	4.74068	9.99185	4.02204	6.20886	7.22586	5.47017	2.25354
g7655.t1	18.7822	8.46136	22.2289	52.6038	36.1752	15.2966	13.1214	22.9631
g6237.t1	5.9404	2.67553	8.25706	11.8172	5.25478	10.2344	1.3451	7.60518
g4221.t1	7.57505	3.41131	7.72729	0.800106	7.39398	8.73362	1.7537	7.14016
g7731.t1	6.83141	3.07635	6.81214	0.725388	7.50685	8.74356	0.547704	1.44931
g1562.t1	34.115	15.3578	19.7604	54.0061	29.2911	26.5142	9.94616	6.62551
g10523.t1	2.3164	1.04263	1.67911	0	2.99372	1.31619	0	1.04597
g3996.t1	8.29927	3.7348	5.53896	0	7.1458	6.87756	0.286491	0.372923
g2590.t1	7.92688	3.56676	9.55886	9.61572	6.43144	6.3623	10.9379	9.15313
g2331.t1	8.62948	3.88281	10.0591	4.17558	6.14207	8.76002	0.971403	9.50641
g10942.t1	22.6427	10.1871	30.698	23.8742	16.9467	15.8811	27.9297	36.2733
g3149.t1	16.4221	7.38781	11.5661	9.83616	14.1988	13.1193	5.40745	13.3194
g6615.t1	19.6157	8.82408	13.2342	19.3918	11.8682	21.6992	9.39085	25.1717
g10873.t1	9.76635	4.39322	11.0141	3.04126	7.0785	13.4852	1.56803	4.07063
g3580.t1	5.9297	2.6668	9.87673	54.5313	9.64161	7.91831	43.2593	2.40347
g2858.t1	12.0297	5.40923	28.3122	4.49121	12.8804	23.2015	5.74289	7.3617
g2557.t1	8.19706	3.68572	7.29467	8.25752	8.20194	9.37196	1.57516	2.92235
g10465.t1	9.88693	4.44417	7.59672	5.75788	7.93614	9.40956	4.72622	0.685617
g10808.t1	9.94764	4.47018	8.6634	11.0267	11.6409	8.96983	5.89945	3.02939
g7782.t1	3.8581	1.73316	3.52606	0.959781	5.5557	4.51481	0.312724	0.643516
g5384.t1	3.42411	1.53819	2.08373	0	1.87111	2.80452	0.137738	0.566747
g5727.t1	22.2438	9.99058	15.39	27.8931	23.682	17.6043	17.268	23.5163
g2556.t1	8.28797	3.72225	8.74914	20.8092	6.0189	8.07999	12.7082	2.64685
g7180.t1	13.8646	6.22652	8.58582	0	22.026	17.5507	0.55516	3.50081
g10546.t1	6.63907	2.98138	2.59531	3.15849	6.02146	4.83761	1.39248	8.6981
g9393.t1	12.8203	5.75687	10.151	2.14945	13.6142	12.6745	0.208173	1.57105
g2656.t1	9.14638	4.10613	11.719	15.9226	10.3576	10.5482	22.2463	6.63674
g8358.t1	18.6487	8.37067	13.3666	0	20.5912	21.5576	1.30793	2.58392
g2414.t1	3.2958	1.47869	4.60052	0	5.86205	4.03864	0.870704	1.31634
g5739.t1	10.133	4.54608	12.4853	2.24804	9.49649	17.9354	3.29375	5.64983
g6776.t1	12.2789	5.50775	15.8661	11.9296	10.2093	11.2785	12.4589	31.6862
g4678.t1	14.0166	6.2866	9.30469	7.61795	18.5805	15.0415	2.19373	2.27778
g8682.t1	7.81632	3.50456	4.82905	3.17985	8.25671	11.8639	2.42329	3.65219
g9420.t1	10.1351	4.54341	12.3746	0.395619	8.17449	8.08821	2.54142	1.2015
g3095.t1	14.619	6.55145	18.3577	2.97764	13.301	21.8282	3.68059	12.3832
g1832.t1	26.4606	4.78323	18.0945	9.13956	12.4542	22.41	3.14267	7.13292
g3344.t1	5.73659	2.56991	5.32788	1.39589	6.6378	7.1466	0.635889	0.660578
g10779.t1	14.9858	6.71326	3.15624	0	7.8982	19.108	2.70576	20.4032
g7014.t1	4.8235	2.16052	4.2707	1.99306	5.31384	5.51595	4.68567	0.67951
g9362.t1	6.6424	2.9751	4.49354	9.34804	5.76053	3.82537	8.81649	2.37729
g9729.t1	6.8381	3.06244	4.78096	1.71812	7.92486	4.19164	0.658354	0.931518
g11030.t1	28.1109	12.5856	17.7138	148.006	362.505	65.8631	6.24503	6.02721
g7359.t1	18.6472	11.5247	28.5619	142.885	19.4713	8.08436	242.912	5.00739
g4695.t1	5.45445	2.44142	3.16122	1.22344	4.7285	6.52046	1.03119	0.971505
g10372.t1	11.9142	5.33236	18.7006	25.3774	13.1264	11.4032	33.0175	6.48869
g1410.t1	14.5938	6.53002	7.13163	5.9942	10.8815	9.91416	1.33471	2.32402
g7289.t1	21.7755	9.74166	17.0866	44.382	16.7041	21.6766	27.9223	22.8071
g10623.t1	4.83457	2.16276	4.75945	18.9278	4.24275	11.0321	1.09611	6.01188
g323.t1	24.8385	11.1113	14.7494	8.91472	15.2986	12.698	13.1435	10.5163
g6430.t1	7.78855	3.48324	3.54838	2.90434	12.4263	15.1621	0.778837	0.823038
g8683.t1	6.82269	3.05066	6.09701	0	6.91419	9.57861	0.867833	0.789578
g3088.t1	10.5626	4.71999	4.38003	7.1071	7.82077	8.43884	5.77581	2.4656
g6032.t1	19.5451	8.73353	8.81418	1.34801	6.61573	17.4243	6.19103	2.41084
g6406.t1	9.5351	4.26024	7.25495	6.85024	6.30172	5.70584	2.76345	4.93655
g4957.t1	12.4315	5.55414	10.4945	4.51844	9.56542	14.314	2.19106	3.48304
g2155.t1	18.4767	8.25411	11.439	6.57197	12.5077	17.0653	7.1989	10.5639
g5868.t1	11.8821	5.30492	10.5601	1.31358	11.5797	13.5913	1.93624	1.56389
g2311.t1	5.7478	2.5661	5.91274	1.08115	8.04855	8.7583	1.85567	1.24534
g7771.t1	13.3675	5.96728	8.28833	3.69865	7.28111	12.7835	6.66626	8.84192
g2812.t1	26.9316	12.0218	35.2101	13.843	22.4336	39.2558	14.7642	35.5045
g10143.t1	4.94468	2.20687	4.32929	1.3459	5.16227	4.62512	0.721347	0.9696
g4236.t1	14.1486	6.3142	12.1492	60.6303	11.9318	16.2372	42.0552	17.546
g7607.t1	6.34119	2.82839	5.37159	6.44082	4.64115	6.47749	4.58208	2.56248
g9500.t1	11.3135	5.04274	12.169	4.39648	14.7808	9.95323	0	1.23893
g8932.t1	26.5263	22.4268	11.9496	13.4249	18.6537	19.5292	5.41352	7.11804
g8708.t1	6.51275	2.90276	5.85583	7.69967	3.33585	6.80584	2.30163	3.76243
g10878.t1	8.67595	3.86578	7.57475	3.5565	9.06407	8.10559	1.15193	0.95678
g203.t1	8.69461	3.87408	3.598	1.94904	7.67856	9.70011	0	2.84847
g4950.t1	7.74809	3.45137	10.0213	12.3172	62.1806	15.771	19.2462	20.4258
g2803.t1	33.4201	14.886	36.2148	5.06138	29.7406	29.7118	3.02411	12.1891
g5126.t1	8.11883	3.61493	5.772	0	7.5081	8.25549	0.821718	5.3807
g7288.t1	11.6301	5.17657	8.41445	17.2532	14.3784	13.6687	3.5349	1.65604
g2083.t1	7.05216	3.13887	11.492	8.1606	4.09479	6.15028	8.18523	15.3575
g10190.t1	19.9798	8.89129	17.4934	7.82797	19.0211	24.1768	2.63256	12.2516
g6557.t1	6.91184	3.07586	4.89172	4.73083	8.93638	7.69505	5.32583	12.1082
g4300.t1	11.901	5.29588	9.18841	12.948	14.7124	11.9501	7.18051	3.66106
g3683.t1	19.2418	8.56227	23.2601	6.09365	15.3146	27.4452	13.5829	8.21538
g1155.t1	11.7761	5.23852	12.3789	12.4927	7.44418	16.5173	7.01533	29.0605
g6001.t1	4.55307	2.02441	3.98797	0.387887	3.58387	4.44551	0.668886	3.96042
g10565.t1	4.55376	2.02439	6.73269	0.840331	5.79985	4.48029	0	2.23665
g1134.t1	6.14589	2.73204	6.48959	0.820284	7.58603	5.69568	0.97385	2.19065
g1028.t1	7.13782	3.17288	3.95914	0	6.57741	7.2102	0	0.85817
g3060.t1	7.19111	3.19636	7.73092	6.15096	7.75875	5.9822	3.80819	5.4701
g625.t1	12.6048	5.60119	18.0198	4.4271	19.5951	12.0796	11.0817	15.7928
g1246.t1	13.1734	5.85383	6.73107	9.15169	9.33621	23.5042	2.5986	1.90407
g6825.t1	9.33158	4.14619	11.6256	31.2265	11.9924	7.36032	21.5731	16.76
g8635.t1	4.17933	1.8561	5.42571	0	6.53546	6.46716	1.05541	5.63873
g1747.t1	30.3854	13.4913	30.6122	14.5242	19.4449	31.6698	10.8843	9.5706
g9608.t1	25.3046	11.2354	11.8935	24.89	12.8511	14.2509	10.9261	54.2553
g5982.t1	4.90522	2.17557	4.95507	0	4.09589	4.54116	0.944405	2.26651
g4579.t1	51.5724	22.8676	79.904	55.3209	37.6321	53.2722	127.902	24.5767
g200.t1	9.69531	4.2989	8.00162	21.6921	9.55361	6.42654	36.9632	4.99984
g3982.t1	11.2834	4.99776	24.5323	113.566	7.6151	5.66865	41.4073	8.55022
g4209.t1	45.1327	19.9888	15.2771	56.775	38.592	26.892	12.697	31.7966
g2229.t1	10.6003	4.69443	12.59	13.3837	4.79756	8.26111	5.48665	6.70325
g8263.t1	6.30418	2.7918	3.39868	4.77844	5.00974	6.90682	3.13143	3.41614
g4991.t1	15.1003	6.68473	3.37714	37.478	9.25062	6.01813	2.51411	8.4242
g7551.t1	5.74238	2.54117	5.09599	1.09176	5.10886	4.97084	0.867395	1.88151
g682.t1	9.00719	3.98571	6.86554	9.99876	8.50801	9.40697	4.70675	2.72434
g6158.t1	16.377	7.24435	13.1951	1.50117	14.2652	15.3549	1.54274	5.28592
g6507.t1	9.9619	4.40639	9.20876	5.47068	8.06791	11.8314	8.51247	10.9472
g1066.t1	18.1511	8.02827	14.7766	13.589	16.08	7.80951	10.3995	15.5251
g10835.t1	7.98775	3.53219	6.20887	0.203158	9.05092	9.36092	0.279701	2.59059
g976.t1	443.983	1272.88	244.837	308.359	619.15	307.525	171.751	118.797
g5269.t1	14.6674	6.48499	4.90024	17.8928	8.50628	6.75604	15.7449	5.35276
g7290.t1	5.72776	2.53199	3.07069	0	4.37321	4.37534	0.94142	2.25711
g9417.t1	15.5996	6.89558	15.1561	3.95752	19.5317	14.8851	3.54151	3.75091
g2526.t1	9.60082	4.24337	11.2763	7.70082	8.95901	16.2389	4.75052	10.3103
g8802.t1	3.77748	1.66944	3.73264	9.35227	7.43952	3.52281	13.8343	3.53793
g10382.t1	57.344	16.2061	25.3124	89.5198	150.078	40.5426	19.9685	15.341
g2175.t1	9.05692	4.00127	5.2623	7.89377	5.57634	7.86296	4.74428	3.56283
g3282.t1	5.96528	2.63533	4.59172	1.04817	7.00055	6.54196	1.24224	3.10259
g6387.t1	2.47354	1.09267	3.86771	1.26119	4.06318	1.69747	1.77022	0.543386
g3273.t1	6.25174	2.76154	3.86968	2.51242	8.64361	6.89227	4.22228	6.96908
g5245.t1	20.1325	8.89039	20.9695	25.7171	19.3955	19.781	14.9503	9.92571
g2560.t1	7.13757	3.15182	7.76646	4.59654	5.6312	4.84664	9.79993	7.22634
g7458.t1	6.55707	2.89547	4.6859	2.10715	4.19116	7.3404	0.807054	3.36512
g7846.t1	10.2341	4.51731	5.06555	2.12411	5.92455	5.44656	1.41052	1.99459
g6251.t1	4.57014	2.01716	3.68596	0	3.64224	5.01073	0	0
g8888.t1	18.1003	7.98716	20.3433	12.7844	20.5249	29.4782	12.7495	6.34072
g2602.t1	4.33183	1.91101	2.99089	2.58722	6.03648	3.67307	1.46601	1.04031
g2702.t1	32.7163	13.2528	26.1499	1.48531	20.3915	26.9081	1.78127	8.74521
g2951.t1	6.66938	2.94033	4.73109	4.32984	7.39417	7.3436	0.982034	1.42673
g5396.t1	10.5837	4.66525	8.71859	5.8619	17.8398	12.8007	2.19463	2.90746
g811.t1	4.5895	2.02248	5.98035	6.27616	6.40848	9.31548	2.70002	3.17537
g6118.t1	6.56896	2.89472	9.59604	0.918191	13.9598	7.22343	0.947656	0
g8053.t1	10.9033	4.80283	13.0134	10.6371	8.02673	11.0586	7.77642	13.4942
g6399.t1	5.43422	2.39317	4.94802	2.5247	6.31857	6.17516	1.38337	3.41527
g8793.t1	11.6306	5.12193	13.0268	9.75569	14.1046	14.3575	9.42726	6.58796
g1809.t1	5.00689	2.2044	6.98154	0	7.96348	5.13293	0.790395	0.835646
g3877.t1	10.303	4.536	9.61636	0.542819	9.39523	14.157	1.43	3.70562
g3078.t1	12.1557	5.35146	8.80916	1.15643	10.5724	15.7266	1.08828	1.78289
g5273.t1	11.4057	5.02076	12.0483	48.1609	13.2344	10.373	40.7671	3.09242
g10600.t1	4.86866	2.14298	3.59679	4.9737	4.33759	4.92792	2.23484	0.314455
g2892.t1	9.92705	4.36928	7.10197	0	17.81	13.5357	1.43806	0.73917
g8349.t1	9.18729	4.04322	10.9415	2.02411	16.3591	13.6523	2.17929	1.03447
g4738.t1	7.65605	3.36881	10.4368	9.68415	7.35867	14.9371	4.46905	4.19682
g7687.t1	3.7262	1.63943	3.14081	3.38198	4.0574	4.20998	2.28824	3.01701
g10525.t1	7.14141	3.1419	6.68804	8.86393	7.001	4.7123	4.7129	5.88455
g4273.t1	6.01658	2.64696	3.24193	5.12764	5.71811	8.00011	2.67735	1.8023
g9789.t1	12.2351	5.38112	11.793	0.763048	10.497	16.4191	4.43099	9.26028
g5882.t1	6.46599	2.84365	3.8089	6.52507	9.4868	3.32526	1.4331	0.604239
g6334.t1	14.2554	6.26681	11.7865	18.3787	14.4895	8.65114	28.9062	10.2072
g10504.t1	7.5028	3.29827	9.9633	13.2808	8.26183	8.19107	7.64239	2.29929
g9109.t1	15.5783	6.8454	18.8461	11.0522	18.5601	22.3291	3.02827	4.49124
g8528.t1	3.39567	1.49199	2.56917	0	6.17737	3.62647	0.331034	0.425804
g6054.t1	33.9489	14.9114	17.3705	33.5825	16.4159	35.4507	10.8987	14.6367
g10506.t1	6.3947	2.8084	6.95519	2.576	6.51176	5.05104	2.79008	2.88502
g8628.t1	4.71072	2.06865	0	0	5.52925	6.12461	0.226043	4.8805
g2828.t1	36.0638	15.8321	9.45611	4.97881	44.6368	24.4594	0.984691	4.30197
g5028.t1	9.83386	4.31693	10.6699	5.67994	10.5714	19.2305	3.73309	35.4841
g10994.t1	6.19897	2.72055	2.27874	0	6.03252	5.29527	1.53171	0.866719
g3321.t1	14.1808	6.2232	12.7805	22.8024	15.7022	13.7132	20.8329	9.44641
g8235.t1	7.63558	3.35073	7.09741	5.39638	6.86178	6.69797	2.67627	2.57217
g4699.t1	16.2142	7.10915	14.1491	0	12.5429	10.8351	1.72644	3.10182
g4437.t1	9.85589	4.32121	13.0079	36.1122	12.5385	7.01372	21.6719	1.04387
g4343.t1	11.502	5.04283	17.0388	40.1205	11.3622	9.57556	43.3184	12.1947
g92.t1	7.26506	3.1851	7.83167	2.51338	6.19129	8.78936	0.912663	2.37405
g1967.t1	13.6001	5.96219	10.3173	9.43796	15.3074	11.9533	3.64918	7.22
g9124.t1	5.24627	2.29902	7.15203	24.3076	6.12058	5.30743	20.3247	3.97662
g3101.t1	28.1071	12.3139	14.6908	23.2574	18.5594	18.6098	16.6966	7.24504
g1860.t1	5.16521	2.26288	4.11037	1.04773	5.44835	4.61917	1.06398	1.82641
g1377.t1	4.72071	2.06783	4.49339	7.93753	5.40728	5.03171	0.250339	1.6315
g8097.t1	4.93537	2.16168	7.79042	1.45796	3.53948	2.56243	0.471741	1.61578
g10626.t1	6.96844	3.05145	5.1779	3.2858	7.86101	4.99214	1.14936	0
g2696.t1	20.2197	8.85312	16.7951	4.66815	20.0213	22.8932	3.23203	5.54254
g2887.t1	10.3288	4.52219	6.83306	6.24758	10.0278	12.3219	4.48651	6.92386
g2907.t1	29.4583	12.8974	21.7284	23.195	16.3915	23.0939	1.64666	6.77139
g3548.t1	9.09171	3.98021	7.09994	11.8262	9.54986	10.2877	0.227815	1.87551
g2977.t1	4.13116	1.80837	5.46718	4.94977	5.28474	5.48735	8.43466	5.3529
g3001.t1	13.3949	5.8614	5.43758	3.34306	9.33606	8.13156	1.56891	1.00066
g2480.t1	14.5165	6.35215	5.94929	12.5458	9.60485	8.22412	7.73709	13.1603
g2027.t1	4.4297	1.93809	5.37496	3.89318	7.37242	5.69267	0.711819	1.31797
g8867.t1	15.261	6.67563	13.4027	6.10805	25.618	18.5639	3.07099	3.03606
g2891.t1	9.62385	4.20764	11.0792	5.28915	7.44376	12.5052	9.37742	5.52236
g2233.t1	3.61216	1.57894	5.82394	16.0399	3.11867	3.43335	3.13952	3.00798
g786.t1	12.0103	5.24977	10.9817	4.36387	2.95666	27.2466	1.84357	41.9833
g8373.t1	6.24224	2.72697	3.48314	2.21585	6.73772	4.89925	0	2.93428
g1142.t1	14.6062	6.3789	23.7875	10.5532	6.7287	19.7169	11.4535	16.4259
g1000.t1	16.4109	7.1669	10.5281	18.1948	12.5511	25.819	4.56957	7.10283
g9499.t1	6.08962	2.65942	6.19647	1.42428	9.24348	7.92855	0.34917	4.27932
g2899.t1	28.3801	12.3935	10.0062	20.5358	14.151	18.4969	4.11471	14.2824
g5461.t1	25.6692	10.9772	10.6912	21.8306	22.412	16.9262	9.03322	6.8336
g6790.t1	42.5402	61.5421	9.21792	11.707	47.8387	20.3259	13.7505	11.2489
g7987.t1	87.9306	38.3867	79.2669	29.2487	28.2048	85.9808	103.743	145.792
g2232.t1	24.7881	10.8155	14.393	0.438245	19.0099	21.2891	5.30505	2.96867
g1463.t1	12.3639	5.39374	6.46216	11.7562	8.66151	7.37743	5.81499	6.51187
g8459.t1	16.9143	7.37869	9.39735	10.865	8.34508	17.0019	5.71593	5.65638
g3502.t1	64.3107	28.0544	31.7379	113.608	100.393	44.7903	45.553	30.8028
g3052.t1	15.8761	6.92439	14.4641	0	15.6126	21.1468	0.992512	2.45092
g2100.t1	2.63523	1.14932	1.81985	1.74353	2.64894	2.84287	0.509451	3.73612
g5147.t1	19.6362	8.56396	15.869	8.43291	31.0174	29.933	1.42198	3.65458
g5560.t1	8.75891	3.81928	5.12379	16.8458	5.65162	6.91883	8.44649	5.54885
g9185.t1	16.6287	7.24996	7.70238	42.0042	15.366	8.56924	11.6386	3.85052
g7657.t1	19.0693	8.31391	17.7543	0	20.9101	23.7664	0.76416	2.35646
g4828.t1	7.24271	3.15767	5.18643	0	11.5709	8.84855	0.376262	0.516107
g1493.t1	11.0557	4.81845	7.34392	38.8508	5.90512	5.80394	47.1703	7.30392
g5583.t1	12.352	5.3815	8.33913	14.9573	7.11103	16.4761	6.50866	6.71355
g24.t1	4.88838	2.12957	3.53521	0.632987	6.7879	7.76731	0	2.91764
g2020.t1	5.77862	2.5172	3.64736	0	5.82539	5.5103	0.962499	0.992419
g1706.t1	6.16719	2.68554	9.79521	2.62933	4.64029	5.49599	5.6672	2.75809
g1868.t1	34.399	14.9781	12.1323	21.0441	18.9356	31.4432	8.54509	4.36387
g1604.t1	8.73211	3.79965	5.16098	6.51374	12.4067	11.5196	2.3412	3.23527
g2761.t1	10.008	4.35368	16.5856	15.0721	7.2278	9.35444	13.5009	7.31503
g9483.t1	11.7589	5.11332	11.9774	2.89189	10.467	14.4468	2.42387	1.93383
g1436.t1	7.334	3.18838	6.89534	4.60482	7.31118	7.92412	1.21914	2.4531
g3448.t1	14.1286	6.14219	11.0192	6.44649	15.2801	12.6701	2.80004	4.20385
g9472.t1	6.06356	2.63592	4.73839	4.96185	7.56837	9.1607	1.88883	1.96559
g8526.t1	17.0982	7.43182	10.754	11.823	12.6981	19.2866	7.90817	3.00901
g7997.t1	19.7646	8.59067	7.87118	11.5019	16	12.8023	2.63034	19.0732
g9256.t1	11.4257	4.96386	8.39094	11.9325	12.2672	10.3821	3.15391	4.61072
g6581.t1	8.37429	3.63816	3.91554	2.14298	6.26066	7.37696	1.566	5.38892
g7827.t1	17.7581	7.71478	7.1466	17.7662	16.2019	16.93	8.50319	18.9877
g5903.t1	11.9554	5.19327	15.6873	8.43789	11.6666	18.0515	6.0824	11.6238
g10685.t1	21.2243	9.21653	5.45418	27.2502	10.9002	10.6847	5.24892	2.43337
g7455.t1	18.1859	7.89307	13.8292	23.1743	11.4911	17.0428	17.6418	10.8974
g9444.t1	5.34268	2.31847	1.19597	0	5.36793	3.04856	0.714026	0.489723
g3930.t1	17.3726	7.5358	24.3502	9.39301	27.7359	20.6301	11.8382	11.7537
g1738.t1	7.52832	3.26536	2.84896	6.80539	4.31191	5.71232	1.00648	4.03292
g9077.t1	105.968	45.9577	142.427	87.023	69.3965	136.679	72.9886	66.8579
g4480.t1	4.57743	1.98516	4.83324	7.50009	3.68096	6.21842	1.26251	5.71324
g3633.t1	13.2559	5.74882	8.49425	16.4788	9.9497	6.20898	42.2582	41.9587
g9592.t1	11.9086	5.16408	9.33576	0.397038	17.0369	16.4928	1.76509	0.986116
g1991.t1	3.91683	1.69838	3.68688	4.43567	4.90755	4.44131	3.21635	2.32348
g7654.t1	14.8225	6.42688	17.3395	14.4853	14.9883	19.7586	11.6109	15.6692
g2969.t1	67.8976	29.435	56.6464	46.1934	41.2989	45.1319	27.1063	50.5964
g9251.t1	10.3243	4.47452	10.9568	7.62379	15.2263	8.68684	1.61037	4.16982
g4982.t1	9.52111	4.1245	6.14337	3.11112	7.28329	9.31486	1.04098	1.45562
g3836.t1	6.02889	2.60978	2.28241	0	4.55507	3.87896	0.166758	1.20056
g4087.t1	7.28243	3.15209	3.18833	36.2715	11.6143	9.92935	16.0307	5.56456
g6254.t1	13.971	6.04553	10.575	1.1535	15.146	14.4297	1.24736	2.8517
g8037.t1	12.1685	5.26503	12.8562	6.17095	13.6951	13.1973	0.575781	5.13141
g5128.t1	5.83637	2.52461	3.68566	3.29686	6.1003	8.24269	0	0.766344
g9565.t1	9.37976	4.05682	12.7011	29.0418	9.54336	4.54041	22.1044	3.67068
g4225.t1	16.9354	7.3227	10.5847	4.94463	17.0964	17.3825	2.29826	5.28808
g2973.t1	5.49421	2.37489	5.29993	0	6.35789	7.93057	0.582498	1.19834
g10745.t1	7.45533	3.2221	4.69026	0.393661	4.83054	8.56798	0.271554	4.71859
g2818.t1	40.2126	51.0252	27.512	41.0821	34.661	36.8632	16.8313	10.605
g6266.t1	7.01612	3.02868	5.3419	4.06613	9.12224	8.88605	2.4177	3.74837
g1135.t1	6.473	2.79416	2.54297	0	5.05888	6.47978	0	0.554721
g6353.t1	14.8417	6.40576	20.373	8.4202	16.2976	22.0744	6.17246	6.49984
g5156.t1	9.38092	4.04796	7.57042	3.52606	7.91213	6.94058	2.34795	7.11143
g6784.t1	11.397	4.91778	5.16989	0	8.02546	8.33774	0.957541	3.09706
g4001.t1	15.8462	6.83673	18.7607	11.7007	12.6329	19.2128	19.6117	11.2845
g3203.t1	6.74756	2.91089	4.86493	1.7593	6.63205	4.96459	1.74894	1.358
g2187.t1	23.4498	10.1154	33.1344	124.089	22.207	12.8495	131.251	19.1696
g5402.t1	9.26272	3.99459	2.72558	17.8129	7.56107	5.84116	10.7394	1.45075
g900.t1	9.82237	4.23592	15.7908	9.49979	7.18073	15.8821	11.1666	20.6184
g3743.t1	10.0887	4.34919	9.42525	5.80212	7.24203	15.4916	2.47831	10.817
g8927.t1	3.59735	1.55052	3.67272	1.37688	3.75541	4.11878	0.908423	0
g8448.t1	23.3892	10.0805	22.3518	14.4637	17.1693	19.9304	11.4622	19.5032
g4724.t1	9.07883	3.91105	4.05776	0	8.89154	7.08582	1.9652	1.07311
g5065.t1	15.7679	6.79069	14.257	14.1229	8.65329	14.4026	8.58532	16.776
g3542.t1	9.4641	4.07584	6.91669	3.17792	10.435	9.06778	0.797212	1.64548
g10946.t1	5.49614	2.36642	4.13779	4.4427	4.53927	5.92372	4.67322	1.56976
g2395.t1	4.67661	2.01246	2.42272	0.466777	4.46467	2.31114	3.98472	1.16003
g8007.t1	4.27419	1.83872	5.56523	3.83931	4.51832	3.62667	2.59905	3.43234
g4278.t1	15.2449	6.55727	25.9703	10.8752	21.2405	24.341	6.23359	8.2509
g7764.t1	4.06424	1.74814	3.98328	0.611556	6.02996	3.82744	0.534007	0.754852
g5087.t1	7.89691	3.39522	7.41279	6.98544	6.05588	13.2512	5.97174	3.36639
